"Time","ABP","ECG","PPG"
48960.2097,86.4340299999539,126.642300000795,0.0104749240091042
48960.2147,86.43403,126.676449999155,0.009849288
48960.2197,85.34374,126.79255,0.010474924
48960.2247,84.46265,126.471600000298,0.00984928701820842
48960.2297,84.16472,126.976999999851,0.01110056
48960.2347,82.49127,126.75155,0.0117262
48960.2397,82.50394,126.888199999205,0.008598014
48960.2447,80.6847,126.895000000646,0.0117262000045521
48960.2497,80.51989,126.62865,0.0117262
48960.2547,78.50413,126.888199999801,0.0129774749954479
48960.2597,77.42019,126.526200000348,0.0104749240045521
48960.2647,76.2792,126.6696,0.009223651
48960.2697,74.5867299978784,126.867700000348,0.01110056
48960.2747,72.60901,126.471600000149,0.009849288
48960.2797,70.6059400000461,126.990649999503,0.0104749239908958
48960.2847,68.8500799988931,126.819900000199,0.0111005640091042
48960.2897,67.60767,126.88135,0.009223651
48960.2947,65.6109299948344,126.956450000795,0.01110056
48960.2997,64.72349,126.451099999702,0.0111005640091042
48960.3047,62.70774,126.936,0.010474924
48960.3097,62.4161599942348,126.580850000547,0.0117261999954479
48960.3147,60.74904,126.833549999702,0.0123518349908958
48960.3197,60.76806,126.9565,0.009223651
48960.3247,59.658759994696,126.63544999995,0.009849288
48960.3297,58.73963,127.024799999702,0.01110056
48960.3347,58.7713200000923,126.615000000397,0.0104749239908958
48960.3397,58.7903399999539,126.587649999105,0.0117261999954479
48960.3447,57.71274,126.83355,0.01235184
48960.3497,56.8062799999539,126.533,0.01110056
48960.3547,56.78726,126.990599999652,0.0104749240045521
48960.3597,56.77459,126.69695,0.009849288
48960.3647,56.78726,126.915499999702,0.01110056
48960.3697,55.716,127.093050000795,0.01110056
48960.3747,54.77785,126.62865,0.010474924
48960.3797,54.77151,126.997449999901,0.0129774749954479
48960.3847,54.79687,126.649100000348,0.0104749240045521
48960.3897,54.81588,126.67645,0.010474924
48960.3947,54.79687,126.594500000149,0.0117262000045521
48960.3997,53.74462,125.897849999752,0.01110056
48960.4047,53.0029799986163,125.809099999006,0.0111005639817915
48960.4097,52.80647,125.221700000497,0.0117262000045521
48960.4147,52.81915,125.46075,0.01110056
48960.4197,52.83817,126.560350002186,0.00797237702731265
48960.4247,52.81915,127.653150001093,0.0104749239954479
48960.4297,52.80013,129.3332,0.009849288
48960.4347,52.8318300000923,129.264949999901,0.00922365099544789
48960.4397,51.77958,128.308799998311,0.01110056
48960.4447,51.0316,127.1477,0.009849287
48960.4497,50.8477699999539,125.890999999503,0.0117262000045521
48960.4547,50.82875,126.28034999995,0.0117262000045521
48960.4597,50.8034,126.348600001689,0.0117261999908957
48960.4647,50.8097400000461,126.635499999652,0.0104749240045521
48960.4697,50.83509,126.936,0.010474924
48960.4747,50.82241,126.635499999702,0.00922365099089578
48960.4797,50.80974,127.168199999851,0.0104749240045521
48960.4847,50.83509,126.9633,0.01110056
48960.4897,50.84777,127.052099999503,0.0104749239954479
48960.4947,50.84143,127.079400000397,0.0117261999954479
48960.4997,50.85411,126.4169,0.01235184
48960.5047,50.83509,125.870499998658,0.0123518350091042
48960.5097,49.77017,123.739699999155,0.01110056
48960.5147,49.03486,121.95715,0.009849288
48960.5197,48.85737,121.294650001441,0.009849288
48960.5247,48.85104,123.562100002137,0.00984928700910421
48960.5297,48.8447,128.001400006659,0.01110056
48960.5347,48.8700500001384,132.188050003081,0.00922365100455211
48960.5397,48.88273,134.2165,0.01110056
48960.5447,48.87005,134.100399999403,0.0129774750091042
48960.5497,48.87639,131.996849998608,0.0111005639908958
48960.5547,48.86371,130.4943,0.01110056
48960.5597,48.8446999999539,128.554649999602,0.00922365099544789
48960.5647,48.83836,127.27064999841,0.0104749240045521
48960.5697,48.85737,126.56035,0.009849288
48960.5747,48.85104,125.966149999553,0.0111005639908958
48960.5797,48.85104,126.266699999851,0.00797237699544789
48960.5847,48.8700500000923,125.993500000298,0.0104749269726873
48960.5897,48.87639,126.061799999354,0.0104749239954479
48960.5947,47.79879,126.0891,0.012977475
48960.5997,47.0634799985241,125.658799999603,0.0111005619635831
48960.6047,46.86064,126.020799999652,0.01110056
48960.6097,46.84796,125.7613,0.01110056
48960.6147,46.84162,126.000349999404,0.009849288
48960.6197,46.8543,126.054950000795,0.00984928699089579
48960.6247,46.84162,125.71345,0.010474924
48960.6297,46.8416200000461,126.000299999702,0.009849288
48960.6347,46.87332,125.570000000348,0.009849288
48960.6397,46.87966,125.73395,0.010474924
48960.6447,46.86064,125.911550000447,0.0117261999954479
48960.6497,46.86698,125.617850000199,0.01360311
48960.6547,45.8337499968176,126.027599999603,0.0104749240091042
48960.6597,45.1047799986163,125.604200000199,0.0117262000045521
48960.6647,44.92095,125.7271,0.011726199
48960.6697,44.92729,125.884200000895,0.00984928698179158
48960.6747,44.90828,125.392449999752,0.0104749239954479
48960.6797,44.90828,125.7954,0.009849288
48960.6847,44.9399700000923,125.399300000597,0.0104749240045521
48960.6897,44.95265,125.508549999404,0.01110056
48960.6947,44.93363,125.6793,0.01110056
48960.6997,44.9399699999077,125.365149999851,0.01360311
48960.7047,44.92729,125.590499999503,0.01110056
48960.7097,44.9146099999539,125.153400000397,0.01110056
48960.7147,43.8687099967254,125.085099999304,0.0111005620182084
48960.7197,43.1334,125.24905,0.010474924
48960.7247,42.9115399999539,124.941699999901,0.0104749269726873
48960.7297,42.91154,125.515399999752,0.0111005639908958
48960.7347,42.94324,125.051,0.009849287
48960.7397,43.2475000058574,125.194399999304,0.0117261990136563
48960.7447,44.93997,125.419750000745,0.0129774749954479
48960.7497,44.93997,125.1193,0.01235184
48960.7547,45.9922200050272,125.563249999404,0.0117262000045521
48960.7597,46.84796,125.051000000348,0.01110056
48960.7647,48.86371,124.9963,0.009849288
48960.7697,50.8477700020293,124.907550000398,0.009849288
48960.7747,53.09806,124.770950000199,0.0104749239954479
48960.7797,55.0567600059035,125.494949999801,0.01110056
48960.7847,58.6065100034591,125.426650000596,0.0111005640091042
48960.7897,60.79341,125.71345,0.009223651
48960.7947,63.0120100059496,126.089100000696,0.0123518350182084
48960.7997,66.53006,125.925199999951,0.0123518349908958
48960.8047,68.67893,126.5603,0.01235184
48960.8097,70.6186200020293,126.348600000646,0.01235184
48960.8147,72.90694,126.635449999553,0.009849288
48960.8197,74.891,126.81305,0.010474924
48960.8247,76.5898000019832,126.553499999851,0.01110056
48960.8297,78.49146,126.881349999752,0.0111005639908958
48960.8347,80.5262300000922,126.533050000596,0.009849288
48960.8397,80.5452400020293,126.573999999304,0.00984928699089579
48960.8447,82.4976,126.7106,0.010474924
48960.8497,82.5039400019832,126.410099999801,0.0117262000091043
48960.8547,84.48166,126.833549999702,0.01360311
48960.8597,84.45631,126.5467,0.011100564
48960.8647,84.7478900058574,126.567199999454,0.0104749239954479
48960.8697,86.45304,126.874500000696,0.0111005619817916
48960.8747,86.43403,126.42375,0.009849288
48960.8797,86.4276900000461,126.655999999503,0.0104749240045521
48960.8847,86.4467,126.054950000596,0.0111005640091042
48960.8897,86.46572,126.1369,0.0117262
48960.8947,86.45304,126.198350000248,0.0117262000045521
48960.8997,85.43883,125.973000000199,0.0111005639908958
48960.9047,84.488,126.553549999503,0.01110056
48960.9097,84.4689799999539,126.239350000646,0.0117262000045521
48960.9147,83.42941,126.37595,0.009849288
48960.9197,82.49127,126.410100000994,0.01110056
48960.9247,82.48493,125.911499999851,0.00984928700910421
48960.9297,80.72273,126.17105,0.009223651
48960.9347,80.5262300001383,125.795450000398,0.00984928700910421
48960.9397,78.74501,125.993449999553,0.00984928699089579
48960.9447,78.52315,126.4033,0.01360311
48960.9497,76.6088199999077,126.123249999901,0.0129774749954479
48960.9547,75.55657,126.546699999801,0.0104749240045521
48960.9597,74.5803899999077,126.136900000597,0.0104749270273127
48960.9647,72.6153500000461,125.945649999105,0.0111005640091042
48960.9697,71.5948,126.03445,0.009849287
48960.9747,69.60439999465,125.795399999603,0.00984928698179158
48960.9797,68.41904,126.164249999901,0.00922365099544789
48960.9847,66.68853,125.93885,0.011100564
48960.9897,64.72983,126.082249999602,0.0104749240045521
48960.9947,63.67759,126.239350000348,0.0123518350091042
48960.9997,62.48588,125.891,0.0117262
48961.0047,60.7617199999539,126.123249999702,0.0117261999954479
48961.0097,60.74904,125.822750000696,0.0117261999954479
48961.0147,59.71581,125.89785,0.009849288
48961.0197,58.75864,126.136900000696,0.009849288
48961.0247,58.74597,125.911499999851,0.0117262000045521
48961.0297,58.7459700000461,126.430599999901,0.0117261999908957
48961.0347,57.763449994696,126.130050000248,0.00984928700910421
48961.0397,56.81262,126.16425,0.009849287
48961.0447,56.7999399999539,126.321300000895,0.0117261999908957
48961.0497,56.80628,125.891049999801,0.01235184
48961.0547,56.79994,126.23935,0.012351835
48961.0597,54.9997099984319,126.000300000199,0.0104749240045521
48961.0647,54.78419,126.041299999304,0.0117261989863437
48961.0697,54.79687,126.33495,0.009223651
48961.0747,54.7778499999539,126.116400000049,0.009849288
48961.0797,54.77151,126.239349999354,0.009849288
48961.0847,53.0600299985702,125.481250000596,0.00984928698179158
48961.0897,52.8571799999539,124.989499998807,0.01110056
48961.0947,52.83817,124.6207,0.010474924
48961.0997,52.8318299999539,124.217750000497,0.0117261999908957
48961.1047,52.83183,125.371950000398,0.0104749240045521
48961.1097,52.81281,126.4306,0.009849287
48961.1147,52.8191500000461,128.076550000099,0.01110056
48961.1197,51.81127,128.882450000795,0.009849288
48961.1247,51.0316,127.9946,0.009223651
48961.1297,50.8097400000461,127.058899998658,0.009849288
48961.1347,50.84777,125.679299999951,0.00984928699089579
48961.1397,50.86045,125.41295,0.009849287
48961.1447,50.83509,126.109600000795,0.01110056
48961.1497,50.83509,126.287200000497,0.01110056
48961.1547,50.81608,126.997449999801,0.0104749239908958
48961.1597,50.80974,126.778900000696,0.009849288
48961.1647,50.82241,126.936,0.009849288
48961.1697,50.8350899999539,127.209200001292,0.008598014
48961.1747,50.81608,126.655949999801,0.00922365099544789
48961.1797,50.80974,127.00425,0.0117262
48961.1847,49.8462299965871,126.649100000348,0.0104749269863437
48961.1897,49.11093,126.130049998559,0.0104749240045521
48961.1947,48.87639,124.6617,0.009849287
48961.1997,48.8700499999077,122.578599998559,0.0117262000045521
48961.2047,48.85104,121.506349999602,0.0111005639908958
48961.2097,48.8383599999539,122.967900005566,0.009849288
48961.2147,48.8510400000461,126.533000002683,0.0111005639908958
48961.2197,48.87005,131.3002,0.00922365
48961.2247,48.8510399999539,133.670100001689,0.009849288
48961.2297,48.83836,134.154999999006,0.0117261990136563
48961.2347,48.87005,132.5227,0.009849287
48961.2397,48.88273,130.548899998012,0.00797237699544789
48961.2447,48.87005,128.861999999155,0.009849288
48961.2497,48.87005,126.81305,0.009849288
48961.2547,48.8637099999539,126.007149999056,0.00797237699544789
48961.2597,48.8447,125.296850000547,0.0117262000045521
48961.2647,48.85104,125.41975,0.010474924
48961.2697,48.87005,125.781800000497,0.00922365099544789
48961.2747,47.84316,125.481249999901,0.00922365099544789
48961.2797,47.0634799983858,125.836399999603,0.01110056
48961.2847,46.8669800000923,125.535900000397,0.00922365100455211
48961.2897,46.87966,125.5222,0.011100564
48961.2947,46.8669800000461,125.665650000894,0.0104749240091042
48961.2997,46.86698,125.249049999901,0.0104749240045521
48961.3047,46.86064,125.7408,0.011100564
48961.3097,46.83528,125.413000000497,0.0117262000045521
48961.3147,46.84162,125.453899999503,0.01110056
48961.3197,46.86064,125.693,0.010474924
48961.3247,46.8542999999539,125.371949999901,0.0104749239954479
48961.3297,46.84162,125.795399999503,0.00984928699089579
48961.3347,46.8606400000923,125.474400000696,0.0104749240091042
48961.3397,46.87332,125.433449999255,0.01110056
48961.3447,46.86064,125.67245,0.0117262
48961.3497,45.9034699964025,125.3651499999,0.01110056
48961.3547,45.14915,125.822749999702,0.0117261999954479
48961.3597,44.90828,125.48805,0.01110056
48961.3647,44.91461,125.351499999454,0.00922365100455211
48961.3697,44.93363,125.556350000447,0.009849288
48961.3747,44.92095,125.1466,0.009849288
48961.3797,44.92095,125.570049999553,0.0104749239954479
48961.3847,44.94631,125.146550000248,0.00922365099544789
48961.3897,44.93997,125.11245,0.009849288
48961.3947,44.9272900000461,125.228550000348,0.01110056
48961.3997,44.93363,124.914399999951,0.0104749240045521
48961.4047,44.9272899999539,125.474449999503,0.0104749239908958
48961.4097,43.9130799962642,125.283150000745,0.0104749239954479
48961.4147,43.15876,125.2422,0.010474924
48961.4197,44.92729,125.447100001292,0.01110056
48961.4247,44.92095,124.948549999801,0.0104749239954479
48961.4297,44.92095,125.3378,0.01110056
48961.4347,44.9463100018909,125.064650000547,0.009849288
48961.4397,46.87966,125.208049999304,0.009849288
48961.4447,47.91289,125.4198,0.012977475
48961.4497,49.9096200053039,124.839249999801,0.0117261990136563
48961.4547,51.89368,124.982649999752,0.00984928700910421
48961.4597,54.7841900018448,124.750500001292,0.0123518349817916
48961.4647,56.7872600018449,124.962199999503,0.00984928700910421
48961.4697,59.02488,125.48125,0.010474924
48961.4747,62.4985600032746,125.303700000597,0.0123518349817916
48961.4797,64.95169,126.034449999752,0.0104749240045521
48961.4847,67.7281,126.0413,0.010474924
48961.4897,70.447470001522,126.410099999603,0.0111005639908958
48961.4947,72.64071,126.690100000447,0.0117261999954479
48961.4997,74.60575,126.33495,0.011100564
48961.5047,76.5961400000461,126.662799999652,0.0104749239954479
48961.5097,78.51047,126.369100000696,0.01235184
48961.5147,79.55638,126.3691,0.0117262
48961.5197,80.5262300017526,126.649100000646,0.0123518349908958
48961.5247,82.46591,126.382750000099,0.009849288
48961.5297,82.478590001891,126.772049999503,0.01110056
48961.5347,84.5070200000923,126.560350000696,0.0104749240045521
48961.5397,84.5197,126.5945,0.010474924
48961.5447,86.45304,126.683250000199,0.0123518349817916
48961.5497,86.4467,126.157400000049,0.0117261999954479
48961.5547,86.4467,126.6286,0.0117262
48961.5597,86.43403,126.280300000646,0.0104749240045521
48961.5647,86.44036,126.471549999354,0.01110056
48961.5697,86.45938,126.7243,0.010474924
48961.5747,86.42769,126.362300000149,0.00922365099544789
48961.5797,86.42769,126.696949999602,0.0111005639908958
48961.5847,86.4657200001384,126.355450001392,0.00984928698179158
48961.5897,86.2565399945116,126.287149999205,0.009849288
48961.5947,84.49434,126.49205,0.011726199
48961.5997,84.4879999999539,126.054950000199,0.0117262000091043
48961.6047,83.51182,126.642299999801,0.0123518349908958
48961.6097,82.47225,126.5399,0.010474924
48961.6147,82.478589998478,126.485249999056,0.00922365099544789
48961.6197,80.52623,126.580850000547,0.0104749239954479
48961.6247,80.50087,126.2325,0.012351835
48961.6297,78.49146,126.430599999454,0.0129774749954479
48961.6347,78.52315,126.054950000596,0.01110056
48961.6397,76.61516,126.1164,0.00922365
48961.6447,75.6326399943271,126.560350000596,0.00922365100455211
48961.6497,74.37755,126.355450000199,0.0117262000045521
48961.6547,72.4061699944193,126.772049999503,0.00984928701820842
48961.6597,70.6122799984319,126.587700000497,0.0117262000045521
48961.6647,68.67259,126.4784,0.0117262
48961.6697,66.6885299999539,126.65595000159,0.0104749239908958
48961.6747,65.70601,126.2325,0.0104749239954479
48961.6797,64.6918,126.63545,0.011100564
48961.6847,62.7267600000923,126.369100000795,0.0111005639908958
48961.6897,61.78861,126.478399999304,0.00984928700910421
48961.6947,60.78073,126.7106,0.011726199
48961.6997,60.7743999999539,126.416899999851,0.009849288
48961.7047,59.00586,126.765249999801,0.01110056
48961.7097,58.74597,126.492050001193,0.0104749240091042
48961.7147,58.7586400000461,126.410099999503,0.0117262000045521
48961.7197,58.77766,126.74475,0.010474924
48961.7247,58.7586399999539,126.2872,0.0123518349817916
48961.7297,57.0218,126.676449999752,0.0104749239954479
48961.7347,56.80628,126.5262,0.009223651
48961.7397,56.81896,126.587649999205,0.01110056
48961.7447,56.81262,126.724250000398,0.0129774750045521
48961.7497,55.83644,126.4101,0.01110056
48961.7547,54.7905299999539,126.751549999602,0.01110056
48961.7597,54.77151,126.416950000248,0.0117261990136563
48961.7647,54.77785,126.29395,0.009849288
48961.7697,54.79687,126.3691,0.0104749240045521
48961.7747,54.78419,125.822749999901,0.0104749240045521
48961.7797,54.77785,125.788599997913,0.0111005640182085
48961.7847,53.0853799983858,124.969000000348,0.0104749239954479
48961.7897,52.85084,124.8119,0.01110056
48961.7947,52.84451,125.412950002186,0.0111005640182085
48961.7997,52.84451,126.034450000944,0.00984928700910421
48961.8047,52.83183,127.8102,0.01110056
48961.8097,52.8128099999539,128.581950001193,0.009849288
48961.8147,52.81915,128.588799998957,0.0117261990136563
48961.8197,52.83817,127.6804,0.010474924
48961.8247,52.82549,126.225699999454,0.0117262000045521
48961.8297,52.81281,125.931999999304,0.0123518350091042
48961.8347,51.8809999960797,125.815900001689,0.0104749240091042
48961.8397,51.0949899982012,126.300849999602,0.0104749239954479
48961.8447,50.84143,126.8745,0.009849287
48961.8497,50.8414299999539,126.526199999702,0.0104749240091042
48961.8547,50.83509,126.997449999702,0.0111005640091042
48961.8597,50.80974,126.67645,0.0117262
48961.8647,50.8160800000461,126.853999999652,0.0104749269863437
48961.8697,50.83509,126.963300000546,0.008598014
48961.8747,50.82875,126.44425,0.010474924
48961.8797,50.8160800000461,126.232549999105,0.01110056
48961.8847,50.84777,124.613849999453,0.0111005640091042
48961.8897,50.84777,122.92695,0.01110056
48961.8947,50.84143,121.718049999553,0.01110056
48961.8997,50.84777,122.175650002087,0.0104749240045521
48961.9047,50.8350899999539,125.897850005267,0.0117261990273127
48961.9097,49.8715899959874,130.152800003777,0.0117261999954479
48961.9147,49.09191,133.43105,0.01110056
48961.9197,48.86371,134.1345500001,0.00922365099089578
48961.9247,48.85737,132.549999998658,0.0111005639908958
48961.9297,48.85104,131.1636,0.010474924
48961.9347,48.8827300000923,128.957599999155,0.00984928700910421
48961.9397,48.88273,127.22964999841,0.0104749239954479
48961.9447,48.86371,126.2052,0.009849287
48961.9497,48.8700499999539,125.47444999995,0.01110056
48961.9547,48.87005,125.850049999801,0.0104749239954479
48961.9597,48.8447,125.617850001193,0.009849288
48961.9647,48.8447,125.556399999155,0.01110056
48961.9697,48.86371,125.5769,0.009849288
48961.9747,48.8447,125.0168,0.0111005640182085
48961.9797,48.8447,125.413,0.0104749240045521
48961.9847,47.12687,125.413,0.010474924
48961.9897,46.8796599999539,125.426599999304,0.00984928699089579
48961.9947,46.86064,125.542700000049,0.0104749239954479
48961.9997,46.86064,124.9759,0.009223651
48962.0047,46.86064,125.426599999702,0.0104749240045521
48962.0097,46.84796,125.194400000696,0.01110056
48962.0147,46.84796,125.26955,0.009223651
48962.0197,46.8542999999539,125.583700000845,0.01110056
48962.0247,46.83528,125.180749999801,0.01110056
48962.0297,46.8416200000461,125.583699999105,0.0123518350182084
48962.0347,46.8796600000922,125.201200000646,0.0111005639908958
48962.0397,46.87966,125.25585,0.01110056
48962.0447,45.9668599959874,125.460750000894,0.0117262000091043
48962.0497,45.18719,124.99635000005,0.00984928700910421
48962.0547,44.93363,125.38565,0.010474924
48962.0597,44.9209499999539,124.982700000646,0.0117261990136563
48962.0647,44.92095,125.009999999255,0.0117261999954479
48962.0697,44.93363,125.2422,0.01110056
48962.0747,44.91461,124.873400000149,0.0104749240045521
48962.0797,44.91461,125.276399999503,0.009849288
48962.0847,44.9589900000461,124.791450000894,0.00984928701820842
48962.0897,44.9526499999539,124.688999999304,0.009849288
48962.0947,44.93997,124.8256,0.0117262
48962.0997,44.9272899999539,124.2929,0.009849288
48962.1047,44.92095,124.654849999752,0.00922365099544789
48962.1097,44.92095,124.3475,0.009849288
48962.1147,44.9146100000461,124.497749999602,0.0104749239954479
48962.1197,44.92729,124.695850000248,0.01110056
48962.1247,45.8591,124.2246,0.01110056
48962.1297,46.8416200017065,124.531899999454,0.0117262000045521
48962.1347,48.88907,124.088000000298,0.009849288
48962.1397,50.86045,124.088,0.009849287
48962.1447,53.0600300054884,124.381650000547,0.0117261999954479
48962.1497,55.01873,124.1153,0.0104749240045521
48962.1547,58.5304500032284,124.743649999602,0.01110056
48962.1597,60.9645600053501,124.791450000944,0.0117261990136563
48962.1647,63.6966,125.13975,0.011100564
48962.1697,66.6948700016142,125.645150000795,0.01110056
48962.1747,68.88811,125.331000000199,0.01110056
48962.1797,72.37448,125.93885,0.01110056
48962.1847,74.6120900017525,125.897850000745,0.009849288
48962.1897,76.6215,126.075399999652,0.0123518350091042
48962.1947,78.53583,126.4852,0.012351835
48962.1997,80.5262299999539,126.123250000099,0.0123518350091042
48962.2047,81.47705,126.580849999752,0.0104749239954479
48962.2097,82.47225,126.307650000696,0.0123518349817916
48962.2147,84.4816600000461,126.130099999354,0.01110056
48962.2197,84.50068,126.3145,0.010474924
48962.2247,86.4403599999539,125.959350000199,0.0111005640182085
48962.2297,86.42769,126.567149999752,0.0111005640091042
48962.2347,86.68758,126.51935,0.010474924
48962.2397,88.4751299999539,126.621799999652,0.0123518349908958
48962.2447,88.46245,126.847200000497,0.01110056
48962.2497,88.46245,126.3213,0.01110056
48962.2547,88.4497799999539,126.642299999503,0.0104749240045521
48962.2597,88.43076,126.205200000298,0.01110056
48962.2647,88.4371,126.12325,0.010474924
48962.2697,88.45612,126.205200000199,0.00922365100455211
48962.2747,88.4371,125.80225000005,0.00922365099544789
48962.2797,86.7002599980629,126.253049999503,0.00984928698179158
48962.2847,86.4593800000923,126.143750000745,0.0104749240045521
48962.2897,86.47206,126.1847,0.0117262
48962.2947,84.766909998109,126.294000001093,0.0104749269726873
48962.2997,84.49434,125.8227,0.0104749239954479
48962.3047,83.56887,126.21885,0.0117262
48962.3097,82.46591,126.068600000696,0.0104749240045521
48962.3147,81.55946,126.157399999155,0.01110056
48962.3197,80.52623,126.3008,0.010474924
48962.3247,79.6007499940965,126.089099999851,0.00922365099544789
48962.3297,78.50413,126.444249999652,0.0104749240045521
48962.3347,76.6088200000461,126.109550000795,0.00922365100910422
48962.3397,75.6896899941426,126.082299999304,0.0117261999954479
48962.3447,73.70563,126.4033,0.0117262
48962.3497,72.44419999465,126.034450000497,0.0104749239908958
48962.3547,70.44113,126.649149999553,0.009849288
48962.3597,68.65358,126.3623,0.010474924
48962.3647,66.66318,126.314499999503,0.0111005639908958
48962.3697,65.77574,126.430550000248,0.01110056
48962.3747,64.70448,126.05495,0.01110056
48962.3797,62.9739699980629,126.471599999851,0.01110056
48962.3847,62.72042,126.239350000348,0.01110056
48962.3897,61.04697,126.10275,0.009849288
48962.3947,60.76172,126.321300000348,0.01110056
48962.3997,60.76172,126.048100000149,0.0117262000045521
48962.4047,59.8615999956646,126.471599999304,0.01110056
48962.4097,59.0312099979707,126.184700000646,0.0129774749954479
48962.4147,58.74597,126.1232,0.009223651
48962.4197,58.75864,126.341800001988,0.0104749240091042
48962.4247,58.75231,125.952500000149,0.009849288
48962.4297,57.84585,126.4306,0.009223651
48962.4347,57.0915299981091,126.109550000398,0.01110056
48962.4397,56.81262,125.993449999553,0.00922365100455211
48962.4447,56.79994,126.35545,0.01110056
48962.4497,56.7999399999539,126.198399999851,0.0117261999954479
48962.4547,56.7936,126.498899999652,0.0111005639908958
48962.4597,55.0567599979707,126.109600000397,0.01110056
48962.4647,54.7778500000461,126.007149999553,0.0104749239954479
48962.4697,54.79053,126.19155,0.009849287
48962.4747,54.77151,125.494949999801,0.01110056
48962.4797,54.77785,125.535899999304,0.009849288
48962.4847,54.80955,124.75045,0.009849287
48962.4897,54.80955,124.620699999403,0.009849288
48962.4947,54.79687,125.385600001193,0.0117262000045521
48962.4997,53.89675,125.973,0.0117262
48962.5047,53.1043999980168,127.700900000646,0.01110056
48962.5097,52.81281,128.479500001043,0.009849288
